C1901TS003_1 C1901TS003_2 C1901TS003_3 C1901TS044_1 C1901TS066_1 C1901TS067_1 C1901TS067_2 C1901TS067_3 C1901TS067_4 C1901TS067_5 C1901TS087_1 C1901TS087_2 C1901TS087_3 C1901TS102_1 C1901TS103_1 C1901TS123_1 C1901TS123_2 C1901TS123_3 C1901TS123_4 C1901TS123_5 C1901TS131_1 C1901TS131_2 C1901TS131_3 C1901TS131_4 C1901TS131_5 C1901TS152_1 C1901TS152_2 C1901TS152_3 C1901TS152_4 C1901TS152_5 C1901TS156_1 C1901TS156_2 C1901TS156_3 C1901TS156_4 C1901TS156_5 C1901TS158_1 C1901TS158_2 C1901TS158_3 C1901TS158_4 C1901TS158_5 C1901TS182_1 C1901TS182_2 C1901TS182_3 C1901TS182_4 C1901TS182_5 C1901TS196_1 C1901TS200_1 C1901TS210_1 C1901TS210_2 C1901TS210_3 C1901TS210_4 C1901TS210_5 C1901TS211_1 C1901TS211_2 C1901TS211_3 C1901TS211_4 C1901TS211_5 C1901TS213_1 C1901TS213_2 C1901TS213_3 C1901TS213_4 C1901TS213_5 C1901TS215_1 C1901TS215_2 C1901TS215_3 C1901TS215_4 C1901TS215_5 C1901TS228_1 C1901TS240_1 C1901TS240_2 C1901TS240_3 C1901TS240_4 C1901TS240_5 C1901TS247_1 C1901TS247_2 C1901TS247_3 C1901TS247_4 C1901TS247_5 C1901TS258_1 C1901TS258_2 C1901TS258_3 C1901TS258_4 C1901TS258_5 C1901TS273_1 C1901TS273_2 C1901TS273_3 C1901TS273_4 C1901TS273_5 C1901TS278_1 C1901TS278_2 C1901TS278_3 C1901TS278_4 C1901TS278_5 C1901TS299_1 C1901TS299_2 C1901TS299_3 C1901TS309_1 C1901TS309_2 C1901TS309_3 C1901TS309_4 C1901TS309_5 C1901TS347_1 C1901TS359_1 C1901TS369_1 C1901TS369_2 C1901TS369_3 C1901TS369_4 C1901TS369_5 C1901TS389_1 C1901TS389_2 C1901TS389_3 C1901TS389_4 C1901TS389_5 C1901TS401_1 C1901TS405_1 C1901TS405_2 C1901TS405_3 C1901TS405_4 C1901TS405_5 C1901TS413_1 C1901TS413_2 C1901TS413_3 C1901TS413_4 C1901TS413_5 C1901TS414_1 C1901TS414_2 C1901TS414_3 C1901TS414_4 C1901TS414_5 C1901TS438_1 C1901TS438_2 C1901TS438_3 C1901TS438_4 C1901TS438_5 C1901TS490_1
0.288303 0.289177 0.285196 0.418413 0.265799 0.277377 0.279495 0.261275 0.277115 0.261755 0.37419 0.410965 0.389252 0.130286 0.255718 0.278512 0.330894 0.287262 0.310269 0.310269 0.45317 0.447935 0.449203 0.437511 0.453121 0.415272 0.426359 0.41352 0.389557 0.413139 0.400488 0.404231 0.387809 0.394198 0.391586 0.264514 0.282618 0.286623 0.268896 0.274642 0.312181 0.24262 0.31407 0.235617 0.300083 0.332771 0.314041 0.387401 0.412939 0.372652 0.341851 0.341085 0.38862 0.330618 0.337276 0.307496 0.312902 0.414128 0.409348 0.410332 0.409407 0.411721 0.387531 0.381238 0.379171 0.372407 0.378228 0.402871 0.371563 0.411794 0.384658 0.398637 0.380878 0.331863 0.331004 0.318453 0.339176 0.325057 0.31609 0.328502 0.332307 0.349681 0.344074 0.417093 0.414057 0.409746 0.261331 0.239524 0.264514 0.282618 0.286623 0.268896 0.274642 0.333947 0.34101 0.318809 0.373996 0.294402 0.357184 0.358295 0.364122 0.294676 0.344472 0.427818 0.428508 0.419185 0.427418 0.440385 0.328821 0.31776 0.343524 0.231738 0.304525 0.329714 0.358806 0.341918 0.341085 0.346419 0.343432 0.415697 0.398775 0.415239 0.418698 0.411681 1 0.440462 0.465312 0.450486 0.451639 0.347145 0.346548 0.346245 0.342931 0.342376 0.29638
0.304571 0.302449 0.302768 0.427429 0.270435 0.292273 0.294426 0.271622 0.290001 0.268793 0.405914 0.443243 0.418934 0.135355 0.265786 0.298266 0.348598 0.305136 0.325435 0.325435 0.475512 0.460594 0.467144 0.463913 0.467357 0.434303 0.440437 0.425695 0.39986 0.435363 0.431755 0.431711 0.414681 0.423541 0.425254 0.2873 0.303182 0.309649 0.282223 0.297544 0.32953 0.254994 0.332322 0.245772 0.314975 0.340319 0.342215 0.428975 0.447612 0.376154 0.369613 0.358658 0.404915 0.346784 0.35753 0.334339 0.337519 0.422443 0.423924 0.420669 0.421138 0.420962 0.39208 0.399993 0.395133 0.386462 0.394429 0.411028 0.393916 0.430585 0.398022 0.428065 0.404636 0.339066 0.347051 0.325351 0.346675 0.343132 0.325537 0.334774 0.363567 0.361963 0.34825 0.421241 0.430464 0.415212 0.280058 0.247103 0.2873 0.303182 0.309649 0.282223 0.297544 0.352052 0.370413 0.344869 0.383972 0.307362 0.366219 0.376116 0.376816 0.313895 0.349462 0.475632 0.476063 0.45475 0.472071 0.476748 0.354738 0.333136 0.362957 0.239618 0.330479 0.337709 0.366325 0.369585 0.358658 0.372119 0.370194 0.434434 0.417837 0.429051 0.434733 0.419393 0.466247 1 0.518763 0.515052 0.517602 0.357494 0.355215 0.354525 0.351059 0.351243 0.321701
0.303973 0.299967 0.312291 0.4309 0.27088 0.294843 0.294726 0.277449 0.296004 0.277837 0.415614 0.449865 0.427187 0.138124 0.268199 0.2958 0.353411 0.304239 0.330102 0.330102 0.491195 0.489791 0.490536 0.484742 0.489412 0.442761 0.459998 0.431504 0.409402 0.446798 0.461057 0.459257 0.439549 0.452085 0.449706 0.287769 0.301623 0.303288 0.28466 0.296117 0.339108 0.258196 0.339772 0.251731 0.329474 0.344995 0.334662 0.437152 0.458552 0.379075 0.372079 0.360263 0.414002 0.346521 0.35822 0.325577 0.3297 0.425248 0.425065 0.427951 0.425919 0.429518 0.403851 0.410132 0.403931 0.390534 0.407901 0.41739 0.400224 0.431044 0.405055 0.426587 0.405822 0.333664 0.340256 0.330409 0.351422 0.341073 0.324046 0.340641 0.359791 0.355178 0.351639 0.426107 0.447004 0.430828 0.276283 0.253531 0.287769 0.301623 0.303288 0.28466 0.296117 0.36474 0.375445 0.34384 0.400875 0.31492 0.37752 0.384837 0.385425 0.314101 0.356238 0.479678 0.479296 0.468953 0.476064 0.484376 0.353284 0.345893 0.364958 0.247413 0.329113 0.376654 0.364274 0.372161 0.360263 0.365593 0.375307 0.449818 0.420337 0.449047 0.452086 0.435805 0.480941 0.515742 1 0.51182 0.550604 0.378001 0.375889 0.375752 0.372279 0.372813 0.317932
0.30366 0.303035 0.306995 0.429631 0.283063 0.299833 0.299358 0.27736 0.297115 0.280213 0.401833 0.445913 0.416257 0.138563 0.27628 0.303395 0.353263 0.307184 0.325709 0.325709 0.479981 0.47568 0.471682 0.467332 0.477494 0.444647 0.457367 0.433622 0.410023 0.439418 0.43225 0.434758 0.418806 0.427594 0.427177 0.294348 0.308618 0.311605 0.28944 0.298588 0.333891 0.25946 0.33944 0.257998 0.31902 0.34242 0.334373 0.422707 0.447691 0.375551 0.37315 0.368529 0.420397 0.35292 0.356147 0.337501 0.345912 0.428938 0.427143 0.426736 0.427313 0.428707 0.399658 0.404432 0.410282 0.394768 0.411532 0.41691 0.397162 0.434763 0.409029 0.431906 0.412331 0.34233 0.349397 0.333915 0.345931 0.353802 0.327427 0.344189 0.363431 0.360078 0.348896 0.424331 0.437845 0.430958 0.28163 0.253661 0.294348 0.308618 0.311605 0.28944 0.298588 0.35787 0.37889 0.357896 0.391993 0.310634 0.375015 0.391185 0.380389 0.317188 0.362931 0.474549 0.466514 0.455389 0.474587 0.482689 0.357641 0.348261 0.372058 0.249317 0.329289 0.34624 0.375016 0.373214 0.368529 0.379712 0.381535 0.438965 0.416911 0.447069 0.443733 0.432737 0.481231 0.52173 0.529759 1 0.558029 0.366662 0.36028 0.351884 0.360501 0.360576 0.324261
0.301374 0.305376 0.304156 0.426063 0.271276 0.300099 0.300602 0.277864 0.29614 0.277635 0.408463 0.459293 0.418852 0.133362 0.26411 0.295173 0.341888 0.309645 0.320572 0.320572 0.50562 0.494077 0.499281 0.491504 0.499337 0.453036 0.4689 0.428439 0.415649 0.453616 0.450537 0.45201 0.435946 0.447427 0.444483 0.29344 0.302182 0.30913 0.287244 0.29402 0.339189 0.251472 0.33991 0.24115 0.322097 0.342896 0.335359 0.434342 0.464818 0.38528 0.364811 0.359008 0.416837 0.346531 0.356594 0.329952 0.340112 0.426531 0.424125 0.421085 0.421708 0.425507 0.394207 0.401872 0.401503 0.392684 0.406146 0.414004 0.392099 0.431763 0.411181 0.428731 0.415171 0.336455 0.333879 0.331746 0.350393 0.340448 0.329276 0.334588 0.366856 0.359421 0.359392 0.420948 0.453651 0.435305 0.283385 0.256087 0.29344 0.302182 0.30913 0.287244 0.29402 0.364203 0.375096 0.351787 0.394623 0.308525 0.375727 0.384504 0.378909 0.319695 0.355838 0.48638 0.487496 0.470744 0.479793 0.489158 0.354471 0.346137 0.362115 0.239908 0.327712 0.364234 0.367001 0.364843 0.359008 0.37097 0.373903 0.45607 0.428942 0.455808 0.454572 0.440246 0.471858 0.517999 0.55962 0.548658 1 0.374833 0.371485 0.367188 0.370134 0.369776 0.319349
0.261197 0.268777 0.274586 0.316346 0.22807 0.566726 0.572356 0.535764 0.572589 0.537135 0.326448 0.349731 0.336626 0.128098 0.253332 0.245967 0.310145 0.23587 0.321176 0.321176 0.361575 0.356894 0.353527 0.357822 0.355698 0.351622 0.448164 0.31696 0.32044 0.356688 0.338811 0.344049 0.337817 0.340205 0.337876 0.234943 0.236983 0.23759 0.233423 0.24844 0.265499 0.225798 0.272065 0.226289 0.258327 0.285767 0.275913 0.334957 0.334383 0.319509 0.307288 0.302462 0.325266 0.301915 0.295022 0.274076 0.270631 0.312587 0.314714 0.316912 0.314066 0.315709 0.300126 0.302104 0.3048 0.303282 0.299202 0.30987 0.311108 0.321987 0.316459 0.33218 0.312882 0.299894 0.279204 0.278377 0.297367 0.285858 0.283458 0.287049 0.301244 0.305553 0.298218 0.317201 0.354335 0.352441 0.245087 0.226739 0.234943 0.236983 0.23759 0.233423 0.24844 0.294611 0.300767 0.288175 0.312069 0.254687 0.300127 0.301216 0.305347 0.280057 0.302844 0.344091 0.342459 0.343822 0.344202 0.344488 0.288601 0.281039 0.288263 0.216983 0.283454 0.271762 0.291416 0.307356 0.302462 0.305418 0.314829 0.355385 0.342192 0.469935 0.367 0.352647 0.335809 0.329381 0.349698 0.329063 0.340494 1 0.815423 0.716388 0.82299 0.81993 0.268511
0.259098 0.274027 0.272165 0.317346 0.229589 0.557073 0.577841 0.526098 0.579002 0.521566 0.330809 0.346278 0.333505 0.126491 0.250562 0.246835 0.307303 0.241366 0.319476 0.319476 0.358836 0.355188 0.351345 0.354861 0.353292 0.354673 0.445317 0.317732 0.32102 0.355297 0.331807 0.339516 0.332099 0.334166 0.332911 0.231757 0.234722 0.23672 0.234685 0.246602 0.261694 0.225362 0.265646 0.225263 0.257679 0.287975 0.272648 0.328633 0.331145 0.317009 0.305426 0.302977 0.323737 0.297565 0.293979 0.275986 0.270212 0.311593 0.312721 0.317176 0.313771 0.314049 0.301378 0.299589 0.302929 0.30362 0.298053 0.310505 0.312378 0.324642 0.313432 0.333729 0.317673 0.297704 0.2799 0.27842 0.295845 0.28566 0.286015 0.289949 0.303088 0.306736 0.301771 0.318425 0.353675 0.352392 0.244444 0.230369 0.231757 0.234722 0.23672 0.234685 0.246602 0.292265 0.303381 0.287985 0.310671 0.256776 0.300528 0.30341 0.305187 0.27879 0.301887 0.341233 0.340422 0.341524 0.341929 0.343389 0.288304 0.28165 0.289902 0.215245 0.282825 0.2707 0.292808 0.305494 0.302977 0.308275 0.312933 0.353727 0.340112 0.465643 0.362969 0.352046 0.334948 0.32948 0.34696 0.327881 0.338698 0.81121 1 0.715362 0.806338 0.803908 0.269248
0.263981 0.271863 0.275643 0.326393 0.232425 0.56536 0.579748 0.546654 0.578319 0.532058 0.334232 0.355176 0.341464 0.129857 0.254884 0.25417 0.31168 0.246635 0.331834 0.331834 0.364033 0.360532 0.35996 0.360542 0.358609 0.358549 0.371372 0.322877 0.320172 0.365707 0.342725 0.347578 0.342621 0.33867 0.343252 0.238557 0.24662 0.244652 0.23948 0.250558 0.263744 0.224518 0.268978 0.226201 0.258252 0.288507 0.283968 0.33877 0.335926 0.322955 0.31372 0.30573 0.321034 0.301425 0.299868 0.274474 0.273263 0.319717 0.320311 0.323181 0.321323 0.322539 0.3026 0.306697 0.300987 0.305362 0.300254 0.316632 0.316973 0.336352 0.322723 0.333123 0.320141 0.298733 0.282378 0.282911 0.297634 0.294623 0.284765 0.293266 0.305571 0.315682 0.300982 0.323751 0.366614 0.361103 0.247211 0.233052 0.238557 0.24662 0.244652 0.23948 0.250558 0.28963 0.304181 0.294895 0.319083 0.259724 0.306529 0.305871 0.317099 0.279185 0.304387 0.349353 0.348001 0.345381 0.342808 0.347418 0.295112 0.286247 0.295191 0.21531 0.290707 0.276314 0.298343 0.313789 0.30573 0.305861 0.31638 0.366721 0.348616 0.372247 0.421065 0.360937 0.345711 0.333417 0.353532 0.323419 0.34653 0.724119 0.723536 1 0.728503 0.714217 0.273913
0.259826 0.274484 0.274257 0.319711 0.2274 0.553393 0.562903 0.55043 0.574611 0.549853 0.331678 0.350075 0.337734 0.129208 0.254748 0.245599 0.309256 0.240343 0.325132 0.325132 0.359276 0.35551 0.353067 0.356603 0.355943 0.352734 0.455286 0.319811 0.324072 0.360166 0.337331 0.340732 0.336278 0.338734 0.336972 0.23548 0.236802 0.244248 0.241443 0.248762 0.262494 0.227953 0.267263 0.232126 0.258351 0.288433 0.276275 0.331718 0.336763 0.322283 0.309596 0.304847 0.323797 0.303807 0.294432 0.275768 0.271061 0.311512 0.314934 0.31833 0.31539 0.316467 0.298561 0.303337 0.300174 0.302217 0.300719 0.312448 0.30824 0.323153 0.31667 0.331915 0.312744 0.298584 0.282376 0.281813 0.298121 0.290701 0.285637 0.291404 0.301573 0.307352 0.303253 0.317722 0.356894 0.353409 0.244515 0.229318 0.23548 0.236802 0.244248 0.241443 0.248762 0.295866 0.304478 0.291825 0.310404 0.259626 0.30429 0.305541 0.309366 0.282233 0.301871 0.340627 0.341885 0.34412 0.34297 0.342575 0.290783 0.28633 0.290483 0.221717 0.282059 0.273413 0.293548 0.309664 0.304847 0.310877 0.317327 0.355191 0.343076 0.477041 0.370237 0.354138 0.336244 0.328812 0.346698 0.326563 0.34067 0.823786 0.81174 0.722054 1 0.813589 0.269479
0.26186 0.274663 0.271682 0.318481 0.226135 0.576503 0.577195 0.544118 0.578251 0.543209 0.329402 0.348199 0.333784 0.128236 0.254195 0.24961 0.308929 0.241636 0.319481 0.319481 0.358333 0.353726 0.351876 0.355082 0.353871 0.353725 0.448527 0.318533 0.321893 0.350635 0.336821 0.340068 0.337099 0.33667 0.338623 0.23238 0.235387 0.239812 0.237891 0.248675 0.261494 0.226968 0.266403 0.231073 0.254765 0.286537 0.276916 0.326702 0.329168 0.313903 0.30726 0.299851 0.323412 0.299008 0.294848 0.275046 0.270494 0.312429 0.315075 0.316296 0.31641 0.315307 0.30024 0.301496 0.302514 0.303782 0.300482 0.310999 0.309629 0.319163 0.310515 0.330485 0.314459 0.297078 0.280749 0.280202 0.29641 0.288027 0.283101 0.289524 0.30133 0.307327 0.300306 0.318364 0.35293 0.352387 0.24327 0.232678 0.23238 0.235387 0.239812 0.237891 0.248675 0.294878 0.306191 0.288161 0.30983 0.256259 0.299561 0.302843 0.307215 0.281514 0.303743 0.339951 0.343274 0.340911 0.340187 0.345003 0.291208 0.287597 0.290345 0.21821 0.282629 0.27191 0.291678 0.307329 0.299851 0.305559 0.314183 0.35178 0.340658 0.465717 0.364181 0.352428 0.335842 0.327846 0.348634 0.328268 0.341096 0.823296 0.811651 0.712327 0.818559 1 0.269042
0.273261 0.287229 0.27542 0.31934 0.246344 0.257516 0.26013 0.244589 0.258167 0.239565 0.32143 0.317308 0.310806 0.119097 0.259109 0.273153 0.294168 0.27822 0.287533 0.287533 0.314205 0.315784 0.315008 0.312289 0.313712 0.312557 0.314209 0.317876 0.326147 0.319878 0.304848 0.303496 0.301522 0.298677 0.299506 0.274193 0.278953 0.271373 0.275306 0.268741 0.274136 0.237156 0.275465 0.236526 0.264307 0.284559 0.270773 0.302397 0.30785 0.294405 0.297119 0.295949 0.324101 0.28889 0.295957 0.286489 0.289002 0.315999 0.314461 0.315335 0.318625 0.319422 0.311923 0.308976 0.310564 0.303543 0.31357 0.315215 0.306593 0.312829 0.303042 0.317217 0.312915 0.290142 0.295827 0.290598 0.295363 0.286927 0.27422 0.279661 0.293603 0.294345 0.279631 0.320694 0.31353 0.309814 0.262216 0.235403 0.274193 0.278953 0.271373 0.275306 0.268741 0.291237 0.296454 0.281407 0.310948 0.262043 0.301147 0.311336 0.310903 0.266629 0.288925 0.31398 0.312668 0.311332 0.314659 0.318854 0.282047 0.292095 0.296679 0.232761 0.279132 0.240781 0.291043 0.297104 0.295949 0.298643 0.305951 0.31513 0.302061 0.308714 0.318544 0.307993 0.316377 0.32158 0.325127 0.319191 0.323909 0.295307 0.295595 0.299383 0.296728 0.293385 1
