C1905TS003_1 C1905TS003_2 C1905TS003_3 C1905TS044_1 C1905TS066_1 C1905TS067_1 C1905TS067_2 C1905TS067_3 C1905TS067_4 C1905TS067_5 C1905TS073_1 C1905TS073_2 C1905TS073_3 C1905TS073_4 C1905TS073_5 C1905TS087_1 C1905TS087_2 C1905TS102_1 C1905TS102_2 C1905TS103_1 C1905TS103_2 C1905TS123_1 C1905TS123_2 C1905TS123_3 C1905TS123_4 C1905TS123_5 C1905TS131_1 C1905TS131_2 C1905TS131_3 C1905TS131_4 C1905TS131_5 C1905TS152_1 C1905TS152_2 C1905TS152_3 C1905TS152_4 C1905TS152_5 C1905TS156_1 C1905TS156_2 C1905TS156_3 C1905TS156_4 C1905TS156_5 C1905TS158_1 C1905TS158_2 C1905TS158_3 C1905TS158_4 C1905TS158_5 C1905TS182_1 C1905TS182_2 C1905TS182_3 C1905TS182_4 C1905TS182_5 C1905TS196_1 C1905TS200_1 C1905TS210_1 C1905TS210_2 C1905TS210_3 C1905TS210_4 C1905TS210_5 C1905TS211_1 C1905TS211_2 C1905TS211_3 C1905TS211_4 C1905TS211_5 C1905TS213_1 C1905TS213_2 C1905TS213_3 C1905TS213_4 C1905TS213_5 C1905TS215_1 C1905TS215_2 C1905TS215_3 C1905TS215_4 C1905TS215_5 C1905TS228_1 C1905TS230_1 C1905TS230_2 C1905TS230_3 C1905TS230_4 C1905TS230_5 C1905TS240_1 C1905TS240_2 C1905TS240_3 C1905TS240_4 C1905TS240_5 C1905TS247_1 C1905TS247_2 C1905TS247_3 C1905TS247_4 C1905TS247_5 C1905TS258_1 C1905TS258_2 C1905TS258_3 C1905TS258_4 C1905TS258_5 C1905TS273_1 C1905TS273_2 C1905TS273_3 C1905TS273_4 C1905TS273_5 C1905TS278_1 C1905TS278_2 C1905TS278_3 C1905TS278_4 C1905TS278_5 C1905TS299_1 C1905TS299_2 C1905TS299_3 C1905TS299_4 C1905TS299_5 C1905TS301_1 C1905TS309_1 C1905TS309_2 C1905TS309_3 C1905TS309_4 C1905TS309_5 C1905TS346_1 C1905TS347_1 C1905TS359_1 C1905TS369_1 C1905TS369_2 C1905TS369_3 C1905TS369_4 C1905TS369_5 C1905TS389_1 C1905TS389_2 C1905TS389_3 C1905TS389_4 C1905TS389_5 C1905TS401_1 C1905TS404_1 C1905TS404_2 C1905TS404_3 C1905TS404_4 C1905TS404_5 C1905TS405_1 C1905TS405_2 C1905TS405_3 C1905TS405_4 C1905TS405_5 C1905TS413_1 C1905TS413_2 C1905TS413_3 C1905TS413_4 C1905TS413_5 C1905TS414_1 C1905TS414_3 C1905TS414_4 C1905TS414_5 C1905TS438_1 C1905TS438_2 C1905TS438_3 C1905TS438_4 C1905TS438_5
0.296211 0.282541 0.303521 0.390408 0.310704 0.269383 0.272104 0.268678 0.269119 0.274067 0.325988 0.330613 0.336203 0.327199 0.306381 0.414775 0.408605 0.251295 0.387637 0.29811 0.251295 0.306347 0.303619 0.31696 0.299397 0.299397 0.393539 0.379308 0.387026 0.380236 0.37693 0.404032 0.393241 0.380641 0.336707 0.326007 0.373003 0.360843 0.368849 0.379868 0.373192 0.256768 0.180717 0.181203 0.177806 0.176598 0.322904 0.225587 0.322013 0.226362 0.310122 0.387637 0.297279 0.371557 0.383442 0.403627 0.474154 0.519108 0.348013 0.284433 0.333407 0.322185 0.328675 0.416395 0.413205 0.409615 0.413339 0.41296 0.361312 0.376078 0.358542 0.369547 0.371954 0.385258 0.319972 0.344764 0.309434 0.311375 0.309609 0.34424 0.318079 0.342381 0.337407 0.339017 0.368955 0.360658 0.361161 0.369977 0.363635 0.318437 0.309466 0.319061 0.311974 0.318932 0.341054 0.329337 0.332623 0.269225 0.251102 0.256768 0.180717 0.181203 0.177806 0.176598 0.379647 0.385555 0.378803 0.380959 0.365075 0.390408 0.33673 0.317582 0.352305 0.359545 0.350975 0.103818 0.280627 0.393449 0.395702 0.39858 0.387887 0.407977 0.371989 0.343754 0.318372 0.333189 0.315616 0.33257 0.273016 0.33637 0.33348 0.336687 0.336079 0.334241 0.474329 1 0.438049 0.519102 0.473551 0.411864 0.389953 0.410054 0.389661 0.396273 0.407656 0.400871 0.39201 0.381202 0.397054 0.393827 0.397264 0.394563 0.396243
0.237255 0.231339 0.244448 0.318745 0.269198 0.229235 0.230193 0.220716 0.224239 0.224413 0.266287 0.284679 0.254331 0.262442 0.257659 0.344583 0.33934 0.216198 0.324863 0.263487 0.216198 0.247851 0.243892 0.273217 0.245026 0.245026 0.332348 0.32088 0.333001 0.329529 0.324623 0.317143 0.318987 0.301193 0.279553 0.292506 0.301245 0.295587 0.297389 0.300516 0.296686 0.193346 0.123822 0.122269 0.118832 0.120128 0.265073 0.171193 0.265166 0.180773 0.254365 0.324863 0.253938 0.34092 0.328351 0.329105 0.383437 0.388452 0.290969 0.242927 0.294382 0.281947 0.289509 0.315177 0.313152 0.319639 0.315218 0.314042 0.299533 0.300276 0.291783 0.307013 0.317679 0.313491 0.267747 0.274496 0.277839 0.249193 0.279981 0.279189 0.263484 0.266899 0.266507 0.261533 0.294268 0.283452 0.289655 0.297611 0.293584 0.259068 0.271565 0.261722 0.264668 0.26955 0.290553 0.284446 0.290903 0.221328 0.195973 0.193346 0.123822 0.122269 0.118832 0.120128 0.306234 0.309704 0.302942 0.300299 0.301984 0.318745 0.277584 0.267169 0.28256 0.29485 0.293592 0.0845589 0.247303 0.315952 0.331724 0.333703 0.321465 0.32424 0.30278 0.279542 0.251884 0.274156 0.2625 0.279506 0.23519 0.268676 0.266248 0.267456 0.267183 0.266986 0.383474 0.370659 1 0.388452 0.378984 0.313588 0.315537 0.336307 0.31275 0.314868 0.318807 0.322181 0.306934 0.303742 0.316326 0.316014 0.31242 0.322233 0.320839
0.263862 0.260764 0.276812 0.38519 0.297148 0.251046 0.252379 0.236894 0.240633 0.24843 0.300982 0.307844 0.30479 0.308179 0.282038 0.390451 0.380132 0.23441 0.374194 0.28555 0.23441 0.287669 0.280685 0.29667 0.281451 0.281451 0.366959 0.360805 0.368442 0.359875 0.354339 0.380427 0.369375 0.36305 0.330338 0.309115 0.340515 0.330455 0.336173 0.350521 0.339516 0.23007 0.149554 0.154941 0.143859 0.144154 0.310249 0.185538 0.312375 0.199071 0.295597 0.374194 0.275621 0.348177 0.356214 0.382666 0.403976 0.999993 0.328165 0.267369 0.317754 0.313438 0.317676 0.392859 0.394195 0.392546 0.395848 0.397218 0.353626 0.354551 0.337023 0.36262 0.358915 0.375942 0.306197 0.326259 0.289959 0.275403 0.291957 0.327437 0.298517 0.314912 0.312898 0.305195 0.339618 0.334068 0.351696 0.350017 0.339405 0.305151 0.291617 0.294037 0.310183 0.303154 0.321999 0.321022 0.3153 0.243881 0.216253 0.23007 0.149554 0.154941 0.143859 0.144154 0.371107 0.366052 0.376539 0.362955 0.362061 0.38519 0.317714 0.295928 0.329068 0.34143 0.333871 0.0980791 0.264921 0.341496 0.38015 0.378917 0.366286 0.381697 0.3492 0.314627 0.288459 0.300223 0.311955 0.324953 0.265778 0.306187 0.307124 0.307112 0.30447 0.30369 0.404013 0.494747 0.43821 1 0.406071 0.391853 0.366037 0.387526 0.365621 0.379664 0.375952 0.359643 0.359976 0.349386 0.37462 0.369581 0.371902 0.366868 0.373898
0.243166 0.223747 0.249012 0.316738 0.280347 0.228792 0.231314 0.227884 0.235518 0.230079 0.271842 0.270863 0.27123 0.272564 0.269505 0.329822 0.322542 0.212009 0.322896 0.253119 0.212009 0.246585 0.253577 0.26512 0.247206 0.247206 0.326671 0.319325 0.326503 0.326736 0.320853 0.333482 0.321656 0.311474 0.276295 0.285681 0.30112 0.302343 0.304746 0.307796 0.301129 0.199834 0.131315 0.130264 0.123738 0.12547 0.275514 0.176384 0.278405 0.166051 0.256039 0.322896 0.24237 0.327427 0.312275 0.32632 0.818126 0.36131 0.295865 0.239256 0.293492 0.284346 0.284996 0.31871 0.323187 0.321873 0.319721 0.324675 0.319874 0.323329 0.296282 0.316331 0.318181 0.312084 0.26982 0.281584 0.2738 0.256757 0.261287 0.284013 0.264356 0.273864 0.266143 0.2796 0.308272 0.307603 0.298914 0.305009 0.299498 0.273351 0.269217 0.274768 0.272566 0.267101 0.290049 0.288443 0.291114 0.229999 0.196374 0.199834 0.131315 0.130264 0.123738 0.12547 0.316998 0.305093 0.310172 0.308209 0.304231 0.316738 0.295396 0.282117 0.293475 0.296911 0.293016 0.0808412 0.245386 0.307167 0.328183 0.33076 0.317364 0.332871 0.314737 0.280438 0.254991 0.260907 0.251354 0.280399 0.233788 0.261778 0.257872 0.254416 0.257523 0.262048 0.818202 0.395438 0.384531 0.36131 1 0.32088 0.311254 0.331107 0.324863 0.338602 0.32315 0.32935 0.327317 0.308233 0.315818 0.31275 0.311502 0.31331 0.311669
0.250872 0.257398 0.263561 0.377702 0.28437 0.259785 0.259712 0.261941 0.264831 0.2644 0.306525 0.3238 0.326365 0.307398 0.304189 0.386036 0.377235 0.233443 0.380068 0.299359 0.233443 0.282121 0.273245 0.304941 0.264894 0.264894 0.379138 0.376029 0.381849 0.377668 0.372304 0.439167 0.430591 0.362176 0.323247 0.284271 0.358547 0.35895 0.354119 0.360757 0.353862 0.22206 0.12839 0.129348 0.120425 0.121493 0.299032 0.180337 0.296527 0.198463 0.283729 0.380068 0.264389 0.365044 0.352798 0.398958 0.350318 0.362127 0.336252 0.270494 0.290416 0.296271 0.293217 0.738684 0.736744 0.734242 0.738811 0.738174 0.347361 0.369733 0.351799 0.353359 0.367649 0.367818 0.296369 0.30299 0.288412 0.271205 0.295778 0.306555 0.31035 0.299692 0.306961 0.313746 0.353909 0.350535 0.3469 0.354164 0.348373 0.290853 0.306367 0.2953 0.321188 0.30344 0.333297 0.291795 0.28672 0.250794 0.206141 0.22206 0.12839 0.129348 0.120425 0.121493 0.374046 0.361584 0.366082 0.369026 0.357338 0.377702 0.323461 0.309112 0.307582 0.307151 0.314409 0.0949801 0.264191 0.346482 0.385665 0.381457 0.367243 0.377133 0.36497 0.316344 0.259152 0.292044 0.294084 0.321554 0.264822 0.298395 0.300381 0.303341 0.296359 0.300626 0.350356 0.369734 0.331251 0.362134 0.343778 1 0.438669 0.461097 0.429355 0.450528 0.364648 0.373652 0.369256 0.367499 0.40519 0.404234 0.402251 0.406117 0.401067
0.255317 0.254511 0.270738 0.372144 0.270494 0.244612 0.251055 0.252985 0.254844 0.250274 0.3078 0.303232 0.30982 0.307614 0.306583 0.377784 0.361407 0.229018 0.3747 0.28564 0.229018 0.291812 0.264629 0.285586 0.260891 0.260891 0.374264 0.377458 0.37199 0.370911 0.368014 0.449274 0.432868 0.332813 0.320289 0.295978 0.342949 0.339754 0.334814 0.34342 0.341616 0.22871 0.135668 0.134042 0.130913 0.132464 0.288513 0.185451 0.291188 0.18946 0.277677 0.3747 0.264232 0.358312 0.352194 0.391892 0.341499 0.357537 0.336313 0.271864 0.303468 0.292528 0.311998 0.430304 0.443599 0.442454 0.438443 0.442988 0.350477 0.351756 0.345113 0.348491 0.350041 0.359226 0.297248 0.302848 0.294502 0.269179 0.293607 0.306165 0.293453 0.309832 0.315935 0.302072 0.338987 0.336927 0.327186 0.329081 0.353828 0.300575 0.30032 0.281778 0.311328 0.309399 0.332721 0.300373 0.303023 0.242902 0.203739 0.22871 0.135668 0.134042 0.130913 0.132464 0.345885 0.343481 0.343096 0.34607 0.344456 0.372144 0.316829 0.306748 0.308014 0.315709 0.315722 0.0864012 0.263954 0.349939 0.386918 0.379543 0.355455 0.365126 0.346724 0.303025 0.258566 0.286364 0.273159 0.321066 0.269215 0.286751 0.290478 0.293002 0.290913 0.290119 0.341508 0.360626 0.338179 0.357537 0.341656 0.446391 1 0.433087 0.435065 0.454253 0.35687 0.363758 0.359589 0.338263 0.382126 0.375247 0.37853 0.373338 0.376474
0.264261 0.264543 0.269107 0.375298 0.286593 0.25588 0.258887 0.259593 0.262357 0.26593 0.319983 0.334421 0.326722 0.315101 0.3093 0.423539 0.410796 0.230223 0.39104 0.292562 0.230223 0.291576 0.278796 0.304712 0.271979 0.271979 0.395192 0.389817 0.385462 0.387048 0.387747 0.477128 0.432923 0.351242 0.335096 0.298985 0.374475 0.370254 0.368406 0.375186 0.370554 0.222272 0.137911 0.139948 0.134972 0.134182 0.309609 0.183583 0.314249 0.196016 0.296107 0.39104 0.266638 0.377108 0.381939 0.395083 0.369109 0.372025 0.342064 0.265699 0.302396 0.297245 0.298701 0.454172 0.462716 0.461011 0.463652 0.46257 0.355707 0.380877 0.362746 0.361516 0.375467 0.36111 0.303665 0.310055 0.290942 0.280299 0.302506 0.324942 0.323276 0.316464 0.330908 0.305031 0.340977 0.353086 0.328434 0.343087 0.340562 0.287825 0.318398 0.300252 0.313259 0.309331 0.341369 0.296603 0.301169 0.257717 0.206726 0.222272 0.137911 0.139948 0.134972 0.134182 0.392697 0.377592 0.363809 0.3757 0.36369 0.375298 0.320517 0.320819 0.325105 0.325288 0.328632 0.100313 0.266142 0.356973 0.393128 0.384408 0.370901 0.377383 0.366457 0.307901 0.262944 0.31318 0.288411 0.330086 0.278445 0.295727 0.299437 0.304386 0.301871 0.296649 0.369128 0.369984 0.356964 0.372025 0.358874 0.468565 0.439143 1 0.434232 0.478743 0.38655 0.379373 0.374728 0.372879 0.60657 0.608758 0.608265 0.605774 0.607271
0.256418 0.260057 0.264812 0.353534 0.277142 0.244732 0.245069 0.250921 0.252592 0.250882 0.304744 0.313964 0.320722 0.300941 0.311122 0.360463 0.345306 0.226056 0.346874 0.280877 0.226056 0.29293 0.264704 0.299754 0.268047 0.268047 0.37896 0.374522 0.375202 0.368531 0.374104 0.447167 0.776418 0.336418 0.327775 0.290977 0.355134 0.350097 0.344614 0.355528 0.344279 0.209961 0.130465 0.129716 0.123004 0.12486 0.30215 0.183317 0.303265 0.19108 0.287929 0.346874 0.270173 0.351818 0.347008 0.367636 0.348877 0.349541 0.340404 0.273972 0.298085 0.300351 0.30312 0.411402 0.42129 0.41957 0.417813 0.418308 0.326009 0.345273 0.32859 0.336815 0.341408 0.346182 0.281416 0.2949 0.292458 0.271043 0.292244 0.303791 0.296607 0.303599 0.306943 0.308862 0.33132 0.317841 0.323622 0.32513 0.328561 0.302058 0.299284 0.283159 0.297499 0.298551 0.335392 0.296349 0.293543 0.255431 0.209717 0.209961 0.130465 0.129716 0.123004 0.12486 0.347616 0.340193 0.339755 0.32888 0.330352 0.353534 0.319007 0.30489 0.321715 0.31031 0.319697 0.0854926 0.272769 0.338046 0.357858 0.356914 0.340854 0.350441 0.347941 0.301604 0.262683 0.282749 0.293112 0.321487 0.263579 0.277818 0.281976 0.285449 0.27938 0.277142 0.348698 0.354639 0.339523 0.349541 0.349682 0.424012 0.437172 0.427799 1 0.441896 0.355845 0.363308 0.370015 0.355062 0.358854 0.36044 0.36848 0.360064 0.370352
0.269626 0.26818 0.266611 0.358465 0.278114 0.246426 0.251469 0.253218 0.261145 0.256312 0.328169 0.324783 0.321508 0.310924 0.31264 0.392501 0.379034 0.226458 0.361982 0.289683 0.226458 0.297659 0.284112 0.289669 0.280229 0.280229 0.386341 0.382188 0.38407 0.378372 0.375583 0.797384 0.441078 0.335765 0.320451 0.288465 0.355023 0.356091 0.350138 0.361407 0.355131 0.226194 0.142918 0.14415 0.137208 0.138599 0.290828 0.188537 0.292344 0.200435 0.279129 0.361982 0.267112 0.370148 0.361931 0.384285 0.378035 0.368795 0.34894 0.270065 0.285577 0.275108 0.28954 0.439197 0.440525 0.443704 0.445326 0.448141 0.347344 0.350006 0.3433 0.335705 0.357031 0.349847 0.288688 0.306005 0.290048 0.27961 0.290471 0.307753 0.309742 0.299873 0.313185 0.307803 0.340967 0.343712 0.336767 0.330194 0.339592 0.300915 0.312289 0.310576 0.327911 0.31092 0.350865 0.282051 0.286302 0.250044 0.205504 0.226194 0.142918 0.14415 0.137208 0.138599 0.366632 0.350549 0.347821 0.348927 0.345972 0.358465 0.321192 0.302266 0.31637 0.316174 0.315878 0.0927545 0.271583 0.355342 0.379239 0.374883 0.358895 0.366718 0.350883 0.309334 0.267793 0.302741 0.289941 0.32357 0.275903 0.29444 0.297805 0.299145 0.297412 0.29508 0.377931 0.366693 0.349311 0.368795 0.371094 0.452001 0.455901 0.481255 0.447311 1 0.368728 0.356894 0.379861 0.361905 0.40152 0.397282 0.403249 0.398721 0.404695
0.291463 0.276255 0.295866 0.387739 0.312084 0.266906 0.268192 0.264424 0.261933 0.264309 0.333725 0.355328 0.347423 0.336907 0.335325 0.408597 0.387123 0.249302 0.395217 0.316075 0.249302 0.329644 0.300394 0.336551 0.294148 0.294148 0.40483 0.389856 0.396296 0.3894 0.390902 0.400718 0.380536 0.380345 0.331332 0.318274 0.392506 0.38869 0.385573 0.397247 0.381836 0.250981 0.155322 0.15566 0.15589 0.156882 0.328029 0.209429 0.334418 0.206732 0.312723 0.395217 0.288261 0.370344 0.382573 0.385065 0.37265 0.379286 0.354331 0.289068 0.320096 0.318547 0.318541 0.401012 0.398554 0.393969 0.396611 0.399152 0.362165 0.371833 0.367532 0.366605 0.379794 0.372616 0.308371 0.322486 0.320882 0.305038 0.318578 0.337074 0.310153 0.332403 0.329002 0.327539 0.369491 0.358957 0.359908 0.37334 0.36026 0.322741 0.310259 0.316965 0.332219 0.32009 0.350602 0.311602 0.315519 0.268001 0.239281 0.250981 0.155322 0.15566 0.15589 0.156882 0.368581 0.370942 0.372636 0.374444 0.364793 0.387739 0.346608 0.334168 0.345011 0.351454 0.335223 0.105438 0.284432 0.388555 0.39617 0.392473 0.387832 0.387043 0.378288 0.341535 0.292192 0.321455 0.322377 0.328472 0.277901 0.340538 0.337686 0.338423 0.336234 0.333382 0.372607 0.383634 0.365015 0.37928 0.369709 0.392525 0.378549 0.417534 0.377345 0.397894 1 0.459787 0.456593 0.456356 0.408251 0.40908 0.40799 0.40313 0.411315
0.303048 0.293596 0.294919 0.402206 0.332911 0.284096 0.28095 0.294614 0.293181 0.285043 0.349509 0.363148 0.354781 0.352045 0.333397 0.430523 0.40677 0.249021 0.423407 0.327222 0.249021 0.34416 0.32223 0.347254 0.303133 0.303133 0.4342 0.420175 0.419309 0.422468 0.422654 0.407177 0.409171 0.399778 0.357864 0.33968 0.408074 0.397712 0.398641 0.413886 0.407329 0.268038 0.157687 0.158494 0.14741 0.144281 0.338619 0.211052 0.342036 0.206694 0.321897 0.423407 0.290982 0.388478 0.407155 0.4271 0.387021 0.376564 0.376163 0.311391 0.344711 0.337999 0.337553 0.415434 0.420474 0.417477 0.418199 0.423192 0.398991 0.399234 0.38812 0.381411 0.389319 0.391722 0.315156 0.334172 0.338317 0.316723 0.323103 0.335836 0.330895 0.34199 0.337716 0.345489 0.390787 0.387076 0.383123 0.390568 0.399292 0.330807 0.331598 0.335574 0.353497 0.332003 0.370598 0.339528 0.341225 0.275962 0.235013 0.268038 0.157687 0.158494 0.14741 0.144281 0.40335 0.40505 0.400318 0.399399 0.397374 0.402206 0.369821 0.349444 0.371847 0.355476 0.365667 0.109078 0.304678 0.407282 0.44692 0.452039 0.444405 0.443753 0.423918 0.364671 0.29778 0.334727 0.335663 0.351056 0.295504 0.355471 0.353436 0.350024 0.349391 0.350678 0.386977 0.394548 0.379177 0.37657 0.384994 0.42056 0.395754 0.41551 0.406583 0.398791 0.48126 1 0.489426 0.508785 0.41378 0.409165 0.415314 0.408997 0.413631
0.310269 0.300858 0.308591 0.390924 0.334425 0.289164 0.289864 0.28702 0.289368 0.281905 0.352184 0.363056 0.370774 0.35279 0.349975 0.419036 0.401547 0.262587 0.399951 0.334655 0.262587 0.339235 0.3265 0.358242 0.311094 0.311094 0.428564 0.414822 0.410324 0.412601 0.410825 0.412936 0.406859 0.392206 0.357571 0.341042 0.394874 0.388425 0.393998 0.396757 0.389592 0.270199 0.165002 0.163571 0.160915 0.160153 0.346947 0.206264 0.347787 0.211001 0.328448 0.399951 0.298933 0.387766 0.391424 0.415507 0.407193 0.386086 0.375021 0.322256 0.341789 0.34109 0.344368 0.417597 0.412702 0.414461 0.415902 0.420285 0.381032 0.389282 0.364696 0.367078 0.379959 0.382519 0.335828 0.344484 0.349322 0.323391 0.328488 0.348042 0.331781 0.34362 0.347759 0.33765 0.387332 0.382674 0.378076 0.378562 0.377361 0.343654 0.326918 0.340556 0.351107 0.345876 0.373202 0.344032 0.345607 0.26416 0.244503 0.270199 0.165002 0.163571 0.160915 0.160153 0.406915 0.399157 0.391376 0.405809 0.395762 0.390924 0.36999 0.337656 0.360028 0.369741 0.370378 0.112315 0.299305 0.412496 0.433472 0.436651 0.41733 0.413123 0.424152 0.365669 0.299957 0.341452 0.333363 0.355889 0.280127 0.3504 0.350529 0.358044 0.354235 0.355665 0.407099 0.398767 0.375939 0.386086 0.401571 0.417768 0.404395 0.419012 0.411966 0.415803 0.480497 0.498425 1 0.476807 0.408005 0.401544 0.408939 0.400638 0.402773
0.326732 0.318068 0.316674 0.403906 0.326255 0.283777 0.284158 0.303646 0.301646 0.298912 0.359586 0.370139 0.369732 0.354563 0.354759 0.431289 0.426883 0.285322 0.419097 0.36061 0.285322 0.357544 0.344832 0.368858 0.329249 0.329249 0.435302 0.427322 0.427604 0.426829 0.422048 0.422281 0.41503 0.395295 0.371653 0.343096 0.413268 0.404971 0.404835 0.415054 0.407168 0.298086 0.188982 0.187405 0.180229 0.178875 0.356934 0.226689 0.355449 0.228423 0.33838 0.419097 0.314519 0.395484 0.405119 0.419922 0.397679 0.397532 0.391105 0.320709 0.352227 0.350978 0.349925 0.431831 0.439565 0.437016 0.434849 0.440517 0.388773 0.388779 0.383894 0.395253 0.404892 0.390985 0.339747 0.351099 0.356334 0.335713 0.344288 0.356057 0.340075 0.354133 0.3536 0.352916 0.409468 0.379312 0.403522 0.386723 0.39756 0.348494 0.3429 0.347976 0.367386 0.353007 0.384292 0.344601 0.34797 0.293454 0.250099 0.298086 0.188982 0.187405 0.180229 0.178875 0.409009 0.403581 0.414835 0.409638 0.399055 0.403906 0.381214 0.35484 0.383465 0.379981 0.374433 0.114676 0.313708 0.405827 0.458473 0.452851 0.443791 0.447582 0.439485 0.392901 0.325986 0.367574 0.33788 0.363146 0.303028 0.360418 0.361771 0.362373 0.36227 0.359934 0.39776 0.407786 0.390318 0.397532 0.391027 0.436044 0.393576 0.442438 0.418442 0.420589 0.49943 0.529846 0.488657 1 0.424933 0.417616 0.422056 0.427507 0.42483
0.272118 0.272008 0.287802 0.388639 0.307807 0.284762 0.285859 0.286262 0.288092 0.287421 0.336635 0.346521 0.335057 0.343221 0.33363 0.441778 0.433431 0.242832 0.412285 0.316119 0.242832 0.29151 0.276474 0.318618 0.274435 0.274435 0.394208 0.388588 0.386182 0.383019 0.388108 0.408842 0.388436 0.486543 0.335775 0.301304 0.366132 0.359411 0.362765 0.367924 0.362953 0.237697 0.149123 0.150521 0.14408 0.142694 0.311687 0.193052 0.313287 0.20716 0.29797 0.412285 0.289332 0.364491 0.373715 0.396678 0.358021 0.367708 0.334435 0.28634 0.304745 0.301683 0.303208 0.415771 0.421379 0.418248 0.420884 0.419673 0.37764 0.3853 0.386838 0.377669 0.382261 0.374051 0.310153 0.300595 0.306611 0.292598 0.308858 0.356934 0.337248 0.336528 0.338925 0.325643 0.43863 0.478418 0.475579 0.47385 0.478366 0.315795 0.317922 0.334735 0.349623 0.322918 0.336758 0.300507 0.302518 0.266259 0.224028 0.237697 0.149123 0.150521 0.14408 0.142694 0.39426 0.399957 0.397614 0.383121 0.387702 0.388639 0.328736 0.342862 0.33862 0.348154 0.339873 0.100249 0.287631 0.428381 0.404612 0.4043 0.39962 0.405464 0.385766 0.320629 0.280336 0.307214 0.299824 0.332241 0.257914 0.315718 0.312494 0.308387 0.317028 0.314236 0.357952 0.367103 0.355349 0.367714 0.351283 0.423816 0.406735 0.636222 0.382874 0.412532 0.401097 0.39151 0.382585 0.376339 1 0.819136 0.796382 0.807776 0.800096
0.265521 0.260077 0.284449 0.393924 0.31218 0.278899 0.283577 0.281605 0.284583 0.285909 0.333162 0.349583 0.332259 0.331502 0.329737 0.436166 0.424262 0.23884 0.414707 0.313034 0.23884 0.283989 0.274907 0.313263 0.267701 0.267701 0.39361 0.38915 0.388346 0.382528 0.385085 0.403798 0.383063 0.478122 0.334527 0.301187 0.361368 0.354324 0.354886 0.358446 0.35476 0.237059 0.147807 0.149149 0.143978 0.142767 0.30496 0.195817 0.307084 0.207859 0.291905 0.414707 0.288972 0.354394 0.359097 0.390179 0.349892 0.363068 0.333466 0.277894 0.309811 0.302332 0.301376 0.411012 0.424695 0.418445 0.42185 0.42072 0.37718 0.384332 0.385694 0.374478 0.385887 0.378981 0.305456 0.303089 0.304151 0.28263 0.306526 0.344439 0.332679 0.337142 0.330642 0.31681 0.44005 0.480474 0.465695 0.465529 0.470674 0.320677 0.32427 0.32881 0.341501 0.313898 0.332538 0.297983 0.304163 0.260598 0.227847 0.237059 0.147807 0.149149 0.143978 0.142767 0.388369 0.384421 0.389397 0.380846 0.384268 0.393924 0.323503 0.343382 0.333112 0.343111 0.332432 0.100371 0.277257 0.428072 0.400294 0.398281 0.395087 0.398193 0.37733 0.319564 0.273142 0.301444 0.298421 0.329263 0.250079 0.314168 0.313737 0.307616 0.312977 0.312571 0.349816 0.359753 0.348416 0.363075 0.34284 0.423166 0.401075 0.633424 0.378307 0.406875 0.391482 0.381905 0.37483 0.366073 0.815715 1 0.804651 0.798811 0.806495
0.272721 0.271434 0.287002 0.408281 0.313934 0.279535 0.281584 0.282284 0.283564 0.286621 0.330166 0.358652 0.325608 0.338119 0.336955 0.441865 0.419985 0.240556 0.411554 0.309252 0.240556 0.290757 0.278843 0.315698 0.280762 0.280762 0.394776 0.391048 0.386406 0.382551 0.388339 0.408976 0.390271 0.486073 0.345197 0.305317 0.36257 0.355485 0.357259 0.36223 0.357315 0.237795 0.154925 0.156472 0.149712 0.148251 0.317433 0.203293 0.318635 0.210449 0.29635 0.411554 0.291788 0.361681 0.367618 0.394919 0.35707 0.366915 0.339146 0.287561 0.309583 0.303001 0.302962 0.415907 0.424271 0.419428 0.424144 0.424533 0.383677 0.38596 0.396197 0.378649 0.387258 0.393016 0.307671 0.302442 0.302356 0.287549 0.308896 0.351792 0.336687 0.343604 0.328765 0.324614 0.453081 0.477494 0.468948 0.469674 0.462941 0.31542 0.32413 0.332541 0.350535 0.326086 0.342289 0.300403 0.306763 0.267985 0.223304 0.237795 0.154925 0.156472 0.149712 0.148251 0.394897 0.394303 0.396141 0.381703 0.385715 0.408281 0.329981 0.345706 0.341634 0.356854 0.344669 0.101924 0.290438 0.430044 0.409037 0.406793 0.399643 0.404521 0.381466 0.327599 0.281767 0.308384 0.302502 0.339651 0.251488 0.316761 0.317005 0.312023 0.31848 0.317168 0.357089 0.363646 0.350611 0.366922 0.349204 0.420941 0.402126 0.635268 0.3904 0.414077 0.394302 0.390323 0.382712 0.372618 0.795878 0.808897 1 0.800635 0.824945
